ip,app,device,os,channel,click_time,is_attributed,click_date,click_hour,click_dow
35047,15,1,25,412,2017-11-09 06:19:20 UTC,0,2017-11-09,6,Thu
100868,15,1,19,412,2017-11-09 07:25:41 UTC,0,2017-11-09,7,Thu
105540,15,1,41,412,2017-11-09 08:39:30 UTC,0,2017-11-09,8,Thu
139710,15,1,17,412,2017-11-09 11:21:12 UTC,0,2017-11-09,11,Thu
42139,14,1,8,416,2017-11-07 01:08:55 UTC,0,2017-11-07,1,Tue
37506,14,1,13,416,2017-11-07 01:17:41 UTC,0,2017-11-07,1,Tue
132086,14,1,19,416,2017-11-07 01:18:06 UTC,0,2017-11-07,1,Tue
216999,14,1,19,416,2017-11-08 00:56:07 UTC,0,2017-11-08,0,Wed
151603,14,1,19,416,2017-11-09 06:40:53 UTC,0,2017-11-09,6,Thu
99638,14,1,18,416,2017-11-09 07:20:52 UTC,0,2017-11-09,7,Thu
171073,3,1,3,417,2017-11-07 00:49:50 UTC,0,2017-11-07,0,Tue
105560,3,1,19,417,2017-11-07 01:55:58 UTC,0,2017-11-07,1,Tue
31737,3,1,13,417,2017-11-07 03:07:22 UTC,0,2017-11-07,3,Tue
78905,3,1,13,417,2017-11-07 05:48:12 UTC,0,2017-11-07,5,Tue
54376,3,1,19,417,2017-11-07 09:13:04 UTC,0,2017-11-07,9,Tue
73031,3,1,11,417,2017-11-07 15:11:46 UTC,0,2017-11-07,15,Tue
95766,3,1,6,417,2017-11-07 15:14:50 UTC,0,2017-11-07,15,Tue
79238,3,1,19,417,2017-11-08 00:46:20 UTC,0,2017-11-08,0,Wed
128885,3,1,1,417,2017-11-08 00:47:00 UTC,0,2017-11-08,0,Wed
108658,3,1,13,417,2017-11-08 04:31:39 UTC,0,2017-11-08,4,Wed
44673,3,1,13,417,2017-11-08 06:36:34 UTC,0,2017-11-08,6,Wed
30151,3,1,40,417,2017-11-08 09:28:57 UTC,0,2017-11-08,9,Wed
142590,3,1,19,417,2017-11-09 00:35:10 UTC,0,2017-11-09,0,Thu
262668,3,1,10,417,2017-11-09 03:44:03 UTC,0,2017-11-09,3,Thu
17149,3,1,8,417,2017-11-09 07:01:18 UTC,0,2017-11-09,7,Thu
105363,3,1,14,417,2017-11-09 10:37:27 UTC,0,2017-11-09,10,Thu
351137,3,1,1,417,2017-11-09 11:58:14 UTC,0,2017-11-09,11,Thu
53454,3,2,13,417,2017-11-09 13:15:34 UTC,0,2017-11-09,13,Thu
92904,3,1,13,417,2017-11-09 14:39:34 UTC,0,2017-11-09,14,Thu
30483,202,1,20,421,2017-11-06 16:58:14 UTC,0,2017-11-06,16,Mon
44744,3,1,13,421,2017-11-09 11:13:33 UTC,0,2017-11-09,11,Thu
94407,3,1,13,421,2017-11-09 12:23:15 UTC,0,2017-11-09,12,Thu
111153,3,1,19,424,2017-11-06 16:00:14 UTC,0,2017-11-06,16,Mon
115708,12,1,26,424,2017-11-06 16:53:29 UTC,0,2017-11-06,16,Mon
178873,12,1,9,424,2017-11-06 16:57:06 UTC,0,2017-11-06,16,Mon
62717,3,1,19,424,2017-11-06 23:30:57 UTC,0,2017-11-06,23,Mon
186588,3,1,12,424,2017-11-06 23:43:46 UTC,0,2017-11-06,23,Mon
95982,3,1,19,424,2017-11-07 00:03:22 UTC,0,2017-11-07,0,Tue
46810,12,1,17,424,2017-11-07 00:13:05 UTC,0,2017-11-07,0,Tue
70975,12,1,1,424,2017-11-07 00:23:53 UTC,0,2017-11-07,0,Tue
119028,3,1,17,424,2017-11-07 00:47:58 UTC,0,2017-11-07,0,Tue
111690,3,1,53,424,2017-11-07 01:31:26 UTC,0,2017-11-07,1,Tue
96801,12,1,13,424,2017-11-07 02:58:51 UTC,0,2017-11-07,2,Tue
4957,3,1,12,424,2017-11-07 03:41:17 UTC,0,2017-11-07,3,Tue
23700,3,1,13,424,2017-11-07 04:09:33 UTC,0,2017-11-07,4,Tue
147065,3,1,19,424,2017-11-07 04:10:18 UTC,0,2017-11-07,4,Tue
36741,3,1,19,424,2017-11-07 04:16:03 UTC,0,2017-11-07,4,Tue
195270,12,1,41,424,2017-11-07 05:14:10 UTC,0,2017-11-07,5,Tue
200949,3,1,6,424,2017-11-07 06:43:47 UTC,1,2017-11-07,6,Tue
6037,3,1,37,424,2017-11-07 09:43:43 UTC,0,2017-11-07,9,Tue
69925,3,1,17,424,2017-11-07 10:53:02 UTC,0,2017-11-07,10,Tue
107164,12,1,19,424,2017-11-07 11:50:54 UTC,0,2017-11-07,11,Tue
83659,3,1,18,424,2017-11-07 12:16:23 UTC,0,2017-11-07,12,Tue
119369,12,1,14,424,2017-11-07 13:08:57 UTC,0,2017-11-07,13,Tue
75203,12,1,17,424,2017-11-07 14:17:55 UTC,0,2017-11-07,14,Tue
209104,3,1,43,424,2017-11-07 14:42:34 UTC,0,2017-11-07,14,Tue
166770,3,1,22,424,2017-11-07 14:48:25 UTC,0,2017-11-07,14,Tue
86349,3,1,17,424,2017-11-07 15:36:37 UTC,0,2017-11-07,15,Tue
124423,3,1,18,424,2017-11-07 16:52:46 UTC,0,2017-11-07,16,Tue
176997,3,1,12,424,2017-11-07 20:30:42 UTC,0,2017-11-07,20,Tue
88281,3,1,9,424,2017-11-07 20:36:11 UTC,0,2017-11-07,20,Tue
143171,3,1,25,424,2017-11-07 22:16:45 UTC,0,2017-11-07,22,Tue
5348,3,1,17,424,2017-11-07 23:09:33 UTC,0,2017-11-07,23,Tue
61230,3,1,10,424,2017-11-07 23:52:15 UTC,0,2017-11-07,23,Tue
15660,3,1,8,424,2017-11-08 00:53:47 UTC,0,2017-11-08,0,Wed
45432,3,1,18,424,2017-11-08 01:21:16 UTC,0,2017-11-08,1,Wed
58485,3,1,8,424,2017-11-08 02:07:08 UTC,0,2017-11-08,2,Wed
76333,3,1,3,424,2017-11-08 03:04:16 UTC,0,2017-11-08,3,Wed
10265,3,1,13,424,2017-11-08 03:11:33 UTC,0,2017-11-08,3,Wed
79909,12,1,53,424,2017-11-08 03:20:35 UTC,0,2017-11-08,3,Wed
165072,3,1,6,424,2017-11-08 03:42:07 UTC,0,2017-11-08,3,Wed
99769,12,1,19,424,2017-11-08 05:06:24 UTC,0,2017-11-08,5,Wed
5314,3,1,18,424,2017-11-08 05:31:49 UTC,0,2017-11-08,5,Wed
38407,3,1,53,424,2017-11-08 05:47:28 UTC,0,2017-11-08,5,Wed
69775,3,1,15,424,2017-11-08 05:58:40 UTC,0,2017-11-08,5,Wed
233477,3,1,22,424,2017-11-08 05:58:56 UTC,0,2017-11-08,5,Wed
35414,3,1,15,424,2017-11-08 06:33:02 UTC,0,2017-11-08,6,Wed
1713,3,1,18,424,2017-11-08 06:56:36 UTC,0,2017-11-08,6,Wed
18182,3,1,17,424,2017-11-08 07:04:03 UTC,0,2017-11-08,7,Wed
89982,3,1,13,424,2017-11-08 07:17:12 UTC,0,2017-11-08,7,Wed
63762,12,1,8,424,2017-11-08 07:18:34 UTC,0,2017-11-08,7,Wed
7567,3,1,19,424,2017-11-08 08:44:32 UTC,0,2017-11-08,8,Wed
177466,3,1,23,424,2017-11-08 08:47:25 UTC,0,2017-11-08,8,Wed
211594,3,1,41,424,2017-11-08 09:47:38 UTC,0,2017-11-08,9,Wed
41232,3,1,13,424,2017-11-08 10:03:00 UTC,0,2017-11-08,10,Wed
56400,3,1,13,424,2017-11-08 10:56:32 UTC,0,2017-11-08,10,Wed
55184,3,1,18,424,2017-11-08 11:27:04 UTC,0,2017-11-08,11,Wed
103358,3,1,13,424,2017-11-08 12:34:26 UTC,0,2017-11-08,12,Wed
81876,3,1,40,424,2017-11-08 18:15:43 UTC,0,2017-11-08,18,Wed
103833,3,1,13,424,2017-11-08 19:45:07 UTC,0,2017-11-08,19,Wed
73582,3,1,18,424,2017-11-08 22:57:14 UTC,0,2017-11-08,22,Wed
133349,3,1,17,424,2017-11-08 23:46:51 UTC,0,2017-11-08,23,Wed
5314,3,1,6,424,2017-11-09 00:57:56 UTC,0,2017-11-09,0,Thu
100115,3,1,13,424,2017-11-09 01:15:58 UTC,0,2017-11-09,1,Thu
124700,3,1,13,424,2017-11-09 01:41:04 UTC,0,2017-11-09,1,Thu
89792,3,1,1,424,2017-11-09 01:46:02 UTC,0,2017-11-09,1,Thu
31184,3,1,13,424,2017-11-09 01:58:50 UTC,0,2017-11-09,1,Thu
37148,3,1,9,424,2017-11-09 03:14:47 UTC,0,2017-11-09,3,Thu
32788,3,1,32,424,2017-11-09 03:18:55 UTC,0,2017-11-09,3,Thu
60083,3,1,9,424,2017-11-09 03:47:14 UTC,0,2017-11-09,3,Thu
68352,3,1,8,424,2017-11-09 03:52:04 UTC,0,2017-11-09,3,Thu
74999,12,1,40,424,2017-11-09 03:57:36 UTC,0,2017-11-09,3,Thu
139498,3,1,20,424,2017-11-09 04:09:07 UTC,0,2017-11-09,4,Thu
323330,3,1,15,424,2017-11-09 05:26:28 UTC,0,2017-11-09,5,Thu
22943,3,1,19,424,2017-11-09 06:46:16 UTC,0,2017-11-09,6,Thu
16955,3,1,13,424,2017-11-09 07:21:59 UTC,0,2017-11-09,7,Thu
122777,3,1,58,424,2017-11-09 07:40:53 UTC,0,2017-11-09,7,Thu
33247,3,1,19,424,2017-11-09 09:19:15 UTC,0,2017-11-09,9,Thu
43222,3,1,17,424,2017-11-09 09:48:21 UTC,0,2017-11-09,9,Thu
96987,3,1,13,424,2017-11-09 09:53:06 UTC,0,2017-11-09,9,Thu
44595,3,1,19,424,2017-11-09 09:53:38 UTC,0,2017-11-09,9,Thu
112911,3,1,19,424,2017-11-09 11:16:46 UTC,0,2017-11-09,11,Thu
68022,12,1,18,424,2017-11-09 12:27:26 UTC,0,2017-11-09,12,Thu
14290,3,1,19,424,2017-11-09 13:41:50 UTC,0,2017-11-09,13,Thu
104397,3,1,19,424,2017-11-09 14:21:31 UTC,0,2017-11-09,14,Thu
53856,3,1,13,424,2017-11-09 15:07:24 UTC,0,2017-11-09,15,Thu
29660,3,1,13,424,2017-11-09 15:38:53 UTC,0,2017-11-09,15,Thu
109361,15,1,53,430,2017-11-06 18:30:05 UTC,0,2017-11-06,18,Mon
27229,15,1,13,430,2017-11-06 23:38:53 UTC,0,2017-11-06,23,Mon
106507,15,1,19,430,2017-11-07 00:15:29 UTC,0,2017-11-07,0,Tue
166201,15,1,18,430,2017-11-07 01:12:18 UTC,0,2017-11-07,1,Tue
48552,15,1,17,430,2017-11-07 02:11:02 UTC,0,2017-11-07,2,Tue
92766,15,1,13,430,2017-11-07 02:39:28 UTC,0,2017-11-07,2,Tue
58280,15,1,1,430,2017-11-07 03:54:31 UTC,0,2017-11-07,3,Tue
24278,15,1,19,430,2017-11-07 06:41:57 UTC,0,2017-11-07,6,Tue
85150,15,1,9,430,2017-11-07 07:08:23 UTC,0,2017-11-07,7,Tue
92766,15,1,18,430,2017-11-07 07:32:23 UTC,0,2017-11-07,7,Tue
70956,15,1,13,430,2017-11-07 08:42:09 UTC,0,2017-11-07,8,Tue
110124,15,1,13,430,2017-11-07 08:52:38 UTC,0,2017-11-07,8,Tue
124763,15,1,8,430,2017-11-07 09:05:11 UTC,0,2017-11-07,9,Tue
27429,15,1,13,430,2017-11-07 09:19:38 UTC,0,2017-11-07,9,Tue
16859,15,1,10,430,2017-11-07 09:32:15 UTC,0,2017-11-07,9,Tue
58961,15,1,12,430,2017-11-07 12:48:18 UTC,0,2017-11-07,12,Tue
4405,15,1,19,430,2017-11-07 13:24:27 UTC,0,2017-11-07,13,Tue
18757,15,1,19,430,2017-11-07 13:34:05 UTC,0,2017-11-07,13,Tue
200107,15,1,8,430,2017-11-07 14:36:54 UTC,0,2017-11-07,14,Tue
1074,15,1,19,430,2017-11-07 15:13:03 UTC,0,2017-11-07,15,Tue
4680,15,1,14,430,2017-11-07 15:48:23 UTC,0,2017-11-07,15,Tue
66594,15,1,10,430,2017-11-07 16:12:12 UTC,0,2017-11-07,16,Tue
93198,15,1,13,430,2017-11-07 23:50:54 UTC,0,2017-11-07,23,Tue
93587,15,1,9,430,2017-11-08 02:20:05 UTC,0,2017-11-08,2,Wed
960,15,1,19,430,2017-11-08 04:32:39 UTC,0,2017-11-08,4,Wed
162182,15,1,6,430,2017-11-08 07:36:54 UTC,0,2017-11-08,7,Wed
120883,15,1,8,430,2017-11-08 08:19:05 UTC,0,2017-11-08,8,Wed
84445,15,1,1,430,2017-11-08 09:20:42 UTC,0,2017-11-08,9,Wed
88050,15,1,17,430,2017-11-08 10:55:33 UTC,0,2017-11-08,10,Wed
63790,15,1,13,430,2017-11-08 11:34:19 UTC,0,2017-11-08,11,Wed
89821,15,1,13,430,2017-11-08 14:44:22 UTC,0,2017-11-08,14,Wed
17204,15,1,13,430,2017-11-08 19:16:37 UTC,0,2017-11-08,19,Wed
319710,15,1,41,430,2017-11-08 21:48:46 UTC,0,2017-11-08,21,Wed
41611,15,1,25,430,2017-11-08 23:25:53 UTC,0,2017-11-08,23,Wed
106279,15,1,17,430,2017-11-09 00:39:13 UTC,0,2017-11-09,0,Thu
112049,15,1,9,430,2017-11-09 00:50:38 UTC,0,2017-11-09,0,Thu
114235,15,1,19,430,2017-11-09 02:19:51 UTC,0,2017-11-09,2,Thu
197864,15,1,13,430,2017-11-09 02:29:05 UTC,0,2017-11-09,2,Thu
67409,15,1,6,430,2017-11-09 03:14:27 UTC,0,2017-11-09,3,Thu
123839,15,1,8,430,2017-11-09 05:12:30 UTC,0,2017-11-09,5,Thu
124574,15,1,19,430,2017-11-09 08:45:32 UTC,0,2017-11-09,8,Thu
43793,15,1,13,430,2017-11-09 09:51:14 UTC,0,2017-11-09,9,Thu
212132,15,1,19,430,2017-11-09 10:01:51 UTC,0,2017-11-09,10,Thu
119818,15,1,13,430,2017-11-09 10:46:12 UTC,0,2017-11-09,10,Thu
126200,15,1,13,430,2017-11-09 15:32:07 UTC,0,2017-11-09,15,Thu
26995,2,1,35,435,2017-11-06 16:53:18 UTC,0,2017-11-06,16,Mon
127081,2,2,9,435,2017-11-06 20:42:24 UTC,0,2017-11-06,20,Mon
20173,2,1,17,435,2017-11-06 23:40:13 UTC,0,2017-11-06,23,Mon
134086,2,1,19,435,2017-11-06 23:41:33 UTC,0,2017-11-06,23,Mon
103295,2,1,1,435,2017-11-06 23:48:11 UTC,0,2017-11-06,23,Mon
44744,2,1,13,435,2017-11-07 00:14:00 UTC,0,2017-11-07,0,Tue
143980,2,1,36,435,2017-11-07 00:32:53 UTC,0,2017-11-07,0,Tue
51496,2,1,19,435,2017-11-07 00:39:35 UTC,0,2017-11-07,0,Tue
64639,2,1,19,435,2017-11-07 00:40:08 UTC,0,2017-11-07,0,Tue
5788,2,1,10,435,2017-11-07 01:04:57 UTC,0,2017-11-07,1,Tue
43692,2,1,19,435,2017-11-07 01:12:11 UTC,0,2017-11-07,1,Tue
149097,2,1,22,435,2017-11-07 01:35:29 UTC,0,2017-11-07,1,Tue
181838,2,1,25,435,2017-11-07 01:55:10 UTC,0,2017-11-07,1,Tue
168931,2,1,19,435,2017-11-07 02:44:18 UTC,0,2017-11-07,2,Tue
82137,2,1,19,435,2017-11-07 02:48:33 UTC,0,2017-11-07,2,Tue
65177,2,1,14,435,2017-11-07 02:54:47 UTC,0,2017-11-07,2,Tue
133461,2,1,19,435,2017-11-07 03:06:19 UTC,0,2017-11-07,3,Tue
83535,2,1,13,435,2017-11-07 03:13:09 UTC,0,2017-11-07,3,Tue
201269,2,1,12,435,2017-11-07 04:05:32 UTC,0,2017-11-07,4,Tue
184702,2,1,19,435,2017-11-07 04:13:27 UTC,0,2017-11-07,4,Tue
14921,2,1,18,435,2017-11-07 04:36:03 UTC,0,2017-11-07,4,Tue
18649,2,1,17,435,2017-11-07 04:37:57 UTC,0,2017-11-07,4,Tue
42334,2,1,13,435,2017-11-07 04:46:28 UTC,0,2017-11-07,4,Tue
62770,2,1,19,435,2017-11-07 05:14:04 UTC,0,2017-11-07,5,Tue
114314,2,1,19,435,2017-11-07 05:18:53 UTC,0,2017-11-07,5,Tue
75844,2,1,17,435,2017-11-07 06:29:44 UTC,0,2017-11-07,6,Tue
26995,2,1,13,435,2017-11-07 06:32:17 UTC,0,2017-11-07,6,Tue
139344,2,1,19,435,2017-11-07 06:53:32 UTC,0,2017-11-07,6,Tue
119031,2,1,19,435,2017-11-07 07:20:13 UTC,0,2017-11-07,7,Tue
123619,2,1,13,435,2017-11-07 09:30:12 UTC,0,2017-11-07,9,Tue
207893,2,1,13,435,2017-11-07 09:47:24 UTC,0,2017-11-07,9,Tue
93155,2,1,13,435,2017-11-07 10:37:21 UTC,0,2017-11-07,10,Tue
148879,2,1,30,435,2017-11-07 11:16:53 UTC,0,2017-11-07,11,Tue
75393,2,1,19,435,2017-11-07 11:34:13 UTC,0,2017-11-07,11,Tue
8794,2,1,36,435,2017-11-07 12:07:05 UTC,0,2017-11-07,12,Tue
142716,2,1,13,435,2017-11-07 12:25:06 UTC,0,2017-11-07,12,Tue
115130,2,1,7,435,2017-11-07 13:26:36 UTC,0,2017-11-07,13,Tue
66948,2,1,17,435,2017-11-07 13:33:40 UTC,0,2017-11-07,13,Tue
16375,2,1,19,435,2017-11-07 13:44:47 UTC,0,2017-11-07,13,Tue
73333,2,1,19,435,2017-11-07 14:27:19 UTC,0,2017-11-07,14,Tue
34419,2,1,17,435,2017-11-07 14:36:00 UTC,0,2017-11-07,14,Tue
203175,2,1,19,435,2017-11-07 15:04:32 UTC,0,2017-11-07,15,Tue
100929,2,1,13,435,2017-11-07 15:08:50 UTC,0,2017-11-07,15,Tue
201182,2,1,13,435,2017-11-07 15:42:29 UTC,0,2017-11-07,15,Tue
100212,2,1,19,435,2017-11-07 15:45:03 UTC,0,2017-11-07,15,Tue
90966,2,1,58,435,2017-11-07 15:51:53 UTC,0,2017-11-07,15,Tue
109147,2,1,22,435,2017-11-07 15:54:59 UTC,0,2017-11-07,15,Tue
221041,2,1,37,435,2017-11-07 16:59:23 UTC,0,2017-11-07,16,Tue
124146,2,1,18,435,2017-11-07 17:20:30 UTC,0,2017-11-07,17,Tue
44673,2,1,19,435,2017-11-07 18:06:43 UTC,0,2017-11-07,18,Tue
114314,2,1,48,435,2017-11-07 20:09:26 UTC,0,2017-11-07,20,Tue
97541,2,1,27,435,2017-11-07 21:28:05 UTC,0,2017-11-07,21,Tue
217915,2,1,19,435,2017-11-07 22:42:15 UTC,0,2017-11-07,22,Tue
105125,2,1,13,435,2017-11-07 23:19:51 UTC,0,2017-11-07,23,Tue
267477,2,1,8,435,2017-11-08 00:04:35 UTC,0,2017-11-08,0,Wed
125571,2,1,17,435,2017-11-08 00:09:20 UTC,0,2017-11-08,0,Wed
170208,2,1,22,435,2017-11-08 00:20:20 UTC,0,2017-11-08,0,Wed
63408,2,1,3,435,2017-11-08 00:27:38 UTC,0,2017-11-08,0,Wed
33482,2,1,13,435,2017-11-08 01:37:45 UTC,0,2017-11-08,1,Wed
47168,2,1,19,435,2017-11-08 01:40:03 UTC,0,2017-11-08,1,Wed
16032,2,1,13,435,2017-11-08 01:43:54 UTC,0,2017-11-08,1,Wed
76853,2,1,18,435,2017-11-08 02:16:25 UTC,0,2017-11-08,2,Wed
149667,2,1,19,435,2017-11-08 02:34:27 UTC,0,2017-11-08,2,Wed
247525,2,1,19,435,2017-11-08 03:00:36 UTC,0,2017-11-08,3,Wed
160620,2,1,6,435,2017-11-08 03:23:37 UTC,0,2017-11-08,3,Wed
48282,2,1,3,435,2017-11-08 04:12:57 UTC,0,2017-11-08,4,Wed
110999,2,1,13,435,2017-11-08 04:21:06 UTC,0,2017-11-08,4,Wed
48008,2,1,1,435,2017-11-08 04:24:11 UTC,0,2017-11-08,4,Wed
56166,2,1,26,435,2017-11-08 06:12:13 UTC,0,2017-11-08,6,Wed
160103,2,1,12,435,2017-11-08 06:23:36 UTC,0,2017-11-08,6,Wed
37855,2,1,19,435,2017-11-08 07:56:58 UTC,0,2017-11-08,7,Wed
279884,2,1,17,435,2017-11-08 08:19:28 UTC,0,2017-11-08,8,Wed
47171,2,1,25,435,2017-11-08 08:41:15 UTC,0,2017-11-08,8,Wed
47664,2,1,13,435,2017-11-08 09:25:51 UTC,0,2017-11-08,9,Wed
12340,2,1,13,435,2017-11-08 09:35:59 UTC,0,2017-11-08,9,Wed
59397,2,1,41,435,2017-11-08 10:09:08 UTC,0,2017-11-08,10,Wed
43692,2,1,8,435,2017-11-08 11:08:12 UTC,0,2017-11-08,11,Wed
32000,2,1,13,435,2017-11-08 13:20:36 UTC,0,2017-11-08,13,Wed
109676,2,1,37,435,2017-11-08 13:24:18 UTC,0,2017-11-08,13,Wed
118991,2,1,13,435,2017-11-08 13:33:14 UTC,0,2017-11-08,13,Wed
197144,2,1,19,435,2017-11-08 13:50:16 UTC,0,2017-11-08,13,Wed
95104,2,1,19,435,2017-11-08 14:08:55 UTC,0,2017-11-08,14,Wed
95111,2,1,2,435,2017-11-08 14:45:54 UTC,0,2017-11-08,14,Wed
5348,2,1,53,435,2017-11-08 15:16:58 UTC,0,2017-11-08,15,Wed
299020,2,1,15,435,2017-11-08 17:56:05 UTC,0,2017-11-08,17,Wed
357753,2,1,15,435,2017-11-08 22:25:54 UTC,0,2017-11-08,22,Wed
146548,2,1,13,435,2017-11-08 23:14:23 UTC,0,2017-11-08,23,Wed
94971,2,1,22,435,2017-11-09 00:31:10 UTC,0,2017-11-09,0,Thu
345635,2,1,36,435,2017-11-09 02:03:45 UTC,0,2017-11-09,2,Thu
76788,2,1,20,435,2017-11-09 02:07:58 UTC,0,2017-11-09,2,Thu
142067,2,1,6,435,2017-11-09 03:38:20 UTC,0,2017-11-09,3,Thu
73487,2,1,19,435,2017-11-09 04:14:29 UTC,0,2017-11-09,4,Thu
109009,2,1,42,435,2017-11-09 04:30:02 UTC,0,2017-11-09,4,Thu
88358,2,1,19,435,2017-11-09 04:59:05 UTC,0,2017-11-09,4,Thu
103332,2,1,13,435,2017-11-09 05:02:19 UTC,0,2017-11-09,5,Thu
45344,2,1,32,435,2017-11-09 05:34:19 UTC,0,2017-11-09,5,Thu
183151,2,1,8,435,2017-11-09 06:03:20 UTC,0,2017-11-09,6,Thu
290599,2,1,13,435,2017-11-09 06:08:12 UTC,0,2017-11-09,6,Thu
71285,2,1,25,435,2017-11-09 06:15:01 UTC,0,2017-11-09,6,Thu
70975,2,1,8,435,2017-11-09 06:52:37 UTC,0,2017-11-09,6,Thu
75177,2,1,41,435,2017-11-09 06:53:07 UTC,0,2017-11-09,6,Thu
67581,2,1,8,435,2017-11-09 09:59:46 UTC,0,2017-11-09,9,Thu
213012,2,1,16,435,2017-11-09 10:00:57 UTC,0,2017-11-09,10,Thu
63080,2,1,6,435,2017-11-09 10:09:16 UTC,0,2017-11-09,10,Thu
43793,2,1,41,435,2017-11-09 10:28:29 UTC,0,2017-11-09,10,Thu
14792,2,1,6,435,2017-11-09 11:16:12 UTC,0,2017-11-09,11,Thu
77099,2,1,13,435,2017-11-09 11:37:25 UTC,0,2017-11-09,11,Thu
53625,2,1,19,435,2017-11-09 11:40:33 UTC,0,2017-11-09,11,Thu
184822,2,1,13,435,2017-11-09 12:10:04 UTC,0,2017-11-09,12,Thu
8503,2,1,19,435,2017-11-09 12:24:16 UTC,0,2017-11-09,12,Thu
22187,2,1,13,435,2017-11-09 13:37:40 UTC,0,2017-11-09,13,Thu
67776,2,1,13,435,2017-11-09 14:54:12 UTC,0,2017-11-09,14,Thu
91066,14,1,30,439,2017-11-06 16:18:41 UTC,0,2017-11-06,16,Mon
162981,18,1,19,439,2017-11-06 16:21:04 UTC,0,2017-11-06,16,Mon
202464,14,1,9,439,2017-11-06 17:47:11 UTC,0,2017-11-06,17,Mon
93620,18,1,15,439,2017-11-06 19:09:14 UTC,0,2017-11-06,19,Mon
68381,18,1,23,439,2017-11-06 20:28:02 UTC,0,2017-11-06,20,Mon
104791,18,1,13,439,2017-11-07 00:17:06 UTC,0,2017-11-07,0,Tue
26990,18,1,31,439,2017-11-07 00:22:44 UTC,0,2017-11-07,0,Tue
88585,1,1,18,439,2017-11-07 00:35:47 UTC,0,2017-11-07,0,Tue
118722,14,1,25,439,2017-11-07 00:48:53 UTC,0,2017-11-07,0,Tue
15819,1,1,19,439,2017-11-07 01:29:13 UTC,0,2017-11-07,1,Tue
324,18,1,19,439,2017-11-07 01:40:49 UTC,0,2017-11-07,1,Tue
3641,18,1,4,439,2017-11-07 02:15:18 UTC,0,2017-11-07,2,Tue
8286,18,1,17,439,2017-11-07 02:27:26 UTC,0,2017-11-07,2,Tue
177567,14,1,20,439,2017-11-07 03:57:23 UTC,0,2017-11-07,3,Tue
26406,14,1,18,439,2017-11-07 04:24:49 UTC,0,2017-11-07,4,Tue
74100,18,1,28,439,2017-11-07 04:26:25 UTC,0,2017-11-07,4,Tue
67776,18,1,18,439,2017-11-07 04:33:08 UTC,0,2017-11-07,4,Tue
126129,18,1,30,439,2017-11-07 04:33:11 UTC,0,2017-11-07,4,Tue
26889,18,1,1,439,2017-11-07 04:35:42 UTC,0,2017-11-07,4,Tue
33143,18,1,22,439,2017-11-07 04:47:17 UTC,0,2017-11-07,4,Tue
169297,18,1,15,439,2017-11-07 04:52:02 UTC,0,2017-11-07,4,Tue
181911,14,1,19,439,2017-11-07 05:04:14 UTC,0,2017-11-07,5,Tue
172498,18,1,19,439,2017-11-07 05:10:29 UTC,0,2017-11-07,5,Tue
138385,18,1,4,439,2017-11-07 05:29:09 UTC,0,2017-11-07,5,Tue
32252,18,1,13,439,2017-11-07 05:57:25 UTC,0,2017-11-07,5,Tue
195844,18,1,19,439,2017-11-07 06:31:19 UTC,0,2017-11-07,6,Tue
115947,18,1,22,439,2017-11-07 07:01:01 UTC,0,2017-11-07,7,Tue
136665,18,1,25,439,2017-11-07 07:20:41 UTC,0,2017-11-07,7,Tue
110595,14,1,19,439,2017-11-07 07:28:43 UTC,0,2017-11-07,7,Tue
8582,18,1,22,439,2017-11-07 09:35:50 UTC,0,2017-11-07,9,Tue
71810,18,1,19,439,2017-11-07 09:48:26 UTC,0,2017-11-07,9,Tue
92993,18,1,19,439,2017-11-07 09:49:02 UTC,0,2017-11-07,9,Tue
34208,14,1,10,439,2017-11-07 09:52:32 UTC,0,2017-11-07,9,Tue
16462,18,1,19,439,2017-11-07 10:29:17 UTC,0,2017-11-07,10,Tue
36061,14,1,47,439,2017-11-07 10:43:22 UTC,0,2017-11-07,10,Tue
100065,18,1,13,439,2017-11-07 10:46:55 UTC,0,2017-11-07,10,Tue
86860,18,1,19,439,2017-11-07 10:59:29 UTC,0,2017-11-07,10,Tue
47456,18,1,6,439,2017-11-07 11:25:14 UTC,0,2017-11-07,11,Tue
171690,18,1,13,439,2017-11-07 11:26:41 UTC,0,2017-11-07,11,Tue
69577,14,1,4,439,2017-11-07 11:28:08 UTC,0,2017-11-07,11,Tue
166884,14,1,10,439,2017-11-07 11:37:29 UTC,0,2017-11-07,11,Tue
42167,18,1,20,439,2017-11-07 11:43:06 UTC,0,2017-11-07,11,Tue
1319,18,1,22,439,2017-11-07 11:54:57 UTC,0,2017-11-07,11,Tue
123239,18,1,19,439,2017-11-07 11:55:51 UTC,0,2017-11-07,11,Tue
80703,18,1,3,439,2017-11-07 11:57:31 UTC,0,2017-11-07,11,Tue
92583,18,1,10,439,2017-11-07 12:10:16 UTC,0,2017-11-07,12,Tue
173892,14,1,10,439,2017-11-07 12:14:38 UTC,0,2017-11-07,12,Tue
208265,14,1,16,439,2017-11-07 12:32:56 UTC,0,2017-11-07,12,Tue
9916,18,1,19,439,2017-11-07 12:48:33 UTC,0,2017-11-07,12,Tue
17149,14,1,19,439,2017-11-07 13:25:33 UTC,0,2017-11-07,13,Tue
